CODE,PRODUCT_NAME,ATC_CODE,DOSAGE_FORM,PACK_SIZE,PACK_PRICE
702926002,DS-24 VEGI,A11AA03,CAPSULE,60,230.02
702928001,SV KANGAVITES M-VITAMIN BERRY,A11GB00,CHEW TABLET,60,126.62
702935018,OCTIN,S01AE01,OPHTHALMIC DROPS,1,93.15
702938004,DISC OXEPA RTH,Z01AP02,SOLUTION UNBREAKABLE,1,216.92
702940001,SINUTAB,R01AA07,NASAL SPRAY,1,61.5
702941001,SINUTAB 3-WAY,R01BA52,TABLET,20,69.7
702941002,SINUTAB 3-WAY,R01BA52,TABLET,10,34.85
702945003,DISC BODY,Z01AA04,CAPSULE,60,
702946007,DISC SHE,Z01AA04,CAPSULE,60,
702947001,SANDOZ K,A12BA01,TABLET,30,52.1
702947002,SANDOZ K,A12BA01,TABLET,500,870.16
702947003,SANDOZ K,A12BA01,TABLET,100,174.02
702948003,GYNOSTEMMA TEA BAG,Z01AA04,SACHET,30,267.95
702949001,ZYPREXA IM,N05AH03,POWDER FOR INJ,1,228.78
702950004,B&L SALINE PLUS SOLUTION,Z50QA02,SOLUTION UNBREAKABLE,1,92.13
702950005,B&L SALINE PLUS SOLUTION,Z50QA02,SOLUTION UNBREAKABLE,1,127.14
702953003,RESDOL,N02BE51,TABLET,100,94.65
702953004,RESDOL,N02BE51,TABLET,20,18.93
702955001,FS MENOPAUSE FORMULA,A11AA03,TABLET,60,170.2
702956001,DISC FS THYROID SUPPORT FORMUL,Z01AA05,TABLET,60,113
702958001,ORGANO-T EARINTERNAL(1CH-M),Z01AA05,DROPS,25,99.04
702958002,ORGANO-T EARINTERNAL(1CH-M),Z01AA05,DROPS,50,145.59
702959003,IQ PLUS,V06DX00,CAPSULE,30,
702960001,ORGANO-T BLADDER (1CH-M),Z01AA05,DROPS,25,99.04
702960002,ORGANO-T BLADDER (1CH-M),Z01AA05,DROPS,50,145.59
702961003,AFRICAS SOL FORTE,A11JC00,SYRUP,500,
702962001,ORGANO-T DIAPHRAGM (1CH-M),Z01AA05,DROPS,25,99.04
702962002,ORGANO-T DIAPHRAGM (1CH-M),Z01AA05,DROPS,50,145.59
702963001,ORGANO-T CRANIAL(1CH-M),Z01AA05,DROPS,25,99.04
702963002,ORGANO-T CRANIAL(1CH-M),Z01AA05,DROPS,50,145.59
702965001,ORGANO-T BRONCHI (1CH-M),Z01AA05,DROPS,25,99.04
702965002,ORGANO-T BRONCHI (1CH-M),Z01AA05,DROPS,50,145.59
702969006,MOTHER E ST JOHN'S WORT,V03AX00,TABLET,30,
702970002,MOTHER E WEIGHT LOSS,Z01AA05,TABLET,60,
702971001,KABIVEN 1900,B05BA10,PARENTERAL NUTRITION,1,1955.95
702971002,KABIVEN 1900,B05BA10,PARENTERAL NUTRITION,4,3911.92
702972003,MOTHER E JOINT PAIN RELIEF,M01AX00,TABLET,30,
702973001,DISC TURBOVITE G-WHIZ,A11EX00,CAPSULE,30,
702973002,DISC TURBOVITE G-WHIZ,A11EX00,CAPSULE,10,21.55
702975001,MULTIHANCE,V08CA08,INJECTION,10,6085.34
702976001,MULTIHANCE,V08CA08,INJECTION,10,9127.86
702977002,MOTHER E OMEGA 3 6 9,C10AX06,CAPSULE,60,
702978019,MOTHER E VITAMIN C,A11GA01,TABLET,60,
702979001,MULTIHANCE,V08CA08,INJECTION,10,12170.65
702980003,MOTHER E ANTIOXIDANT COMPLEX,A11JC00,TABLET,60,
702982001,EQUAZEN,V06DX00,CAPSULE,60,184.36
702982003,EQUAZEN,V06DX00,CAPSULE,180,405.17
702983003,XALACOM,S01ED51,OPHTHALMIC DROPS,1,300.48
702985005,MOTHER E SPIRULINA + AFRICAN P,Z01AK03,TABLET,60,
702989003,MOTHER E MEMORY BOOSTER,A11JC00,TABLET,60,
702990001,ALPHA CITRONELLA OIL,Z01AA09,LOCAL APPLICATION,25,28.98
702990002,ALPHA CITRONELLA OIL,Z01AA09,LOCAL APPLICATION,100,72.57
702991003,MOTHER E GARLIC AND PARSLEY,V03AX00,TABLET,60,
702992002,PRECEDEX CONC INTRA,N05CM18,INJECTION,5,1349.67
702993001,MOTHER E EVENING PRIMROSE,V06DX00,CAPSULE,30,
702996001,ALPHA BORACIC UNG,D08AD00,UNG,25,25.53
702997003,MOTHER E VIGOUR AND GINSENG,V06DX00,TABLET,30,
702999001,ALPHA PEROXIDE 30 VOL,D08AX01,LOCAL APPLICATION,100,15.23
703004001,ORGANO-T PANCREAS (1CH-M),Z01AA05,DROPS,25,99.04
703004002,ORGANO-T PANCREAS (1CH-M),Z01AA05,DROPS,50,145.59
703005001,ORGANO-T LIVER (1CH-M),Z01AA05,DROPS,25,99.04
703005002,ORGANO-T LIVER (1CH-M),Z01AA05,DROPS,50,145.59
703006003,MOTHER E CALCIUM+MAGNESIUM+ZIN,A12AX00,TABLET,60,
703007001,ORGANO-T LUMBAR DISCUS (1CH-M),Z01AA05,DROPS,25,99.04
703007002,ORGANO-T LUMBAR DISCUS (1CH-M),Z01AA05,DROPS,50,
703008001,ALPHA EXTRACT MALT COD LIVER,V06DX00,SYRUP,1,84.77
703009006,MOTHER E ALOE VERA DRINK,A06AB00,SYRUP,1000,
703010001,ORGANO-T PITUITARY GLAND (1CH-,Z01AA05,DROPS,25,99.04
703010002,ORGANO-T PITUITARY GLAND (1CH-,Z01AA05,DROPS,50,145.59
703011001,ORGANO-T SERVICAL DISCUS (1CH-,Z01AA05,DROPS,25,99.04
703011002,ORGANO-T SERVICAL DISCUS (1CH-,Z01AA05,DROPS,50,145.59
703012001,ORGANO-T HIP JOINT 9(1CH-M),M01AX00,DROPS,25,99.04
703012002,ORGANO-T HIP JOINT 9(1CH-M),M01AX00,DROPS,50,145.59
703013001,IMMUNAT ARTHRO-CARE,M01AX00,DROPS,100,
703018001,RESCUE FLOW SOLUTION,B05AA05,INFUSION,1,767.97
703019001,DISC DIABION,A11AA03,CAPSULE,30,78.33
703033001,LAMISIL,D01AE15,SPRAY,1,149.06
703041004,F/NAT SAW PALM NEW FOR MEN,V03AX00,CAPSULE,60,
703043001,CIPROGEN,J01MA02,TABLET,10,18.09
703045001,CIPROGEN,J01MA02,TABLET,10,28.55
703045002,CIPROGEN,J01MA02,TABLET,100,285.51
703046001,OPTI-FREE EXPRESS MPDS,Z50QA02,SOLUTION BREAKABLE,120,64.4
703046003,OPTI-FREE EXPRESS MPDS,Z50QA02,SOLUTION BREAKABLE,355,119.6
703046004,OPTI-FREE EXPRESS MPDS,Z50QA02,SOLUTION BREAKABLE,60,32.73
703057001,CEPODEM,J01DD13,TABLET,10,170.8
703058001,CEPODEM,J01DD13,SUSPENSION,50,103.53
703058002,CEPODEM,J01DD13,SUSPENSION,100,207.02
703059001,DOXSYN,N02BE51,TABLET,500,
703060001,MINERAL-WISE,M01AX00,CAPSULE,60,
703061001,STIMUCARE ONE ANTIOXIDANT,A11JC00,CAPSULE,60,
703063003,ADCO-WORMEX,P02CA01,TABLET,6,10.04
703067001,TAZOBAX,J01CR05,POWDER FOR INJ,1,57.56
703069003,REVITE OMEGA-3 EPA/DHA,C10AX06,CAPSULE,90,141.17
703069004,REVITE OMEGA-3 EPA/DHA,C10AX06,CAPSULE,30,57.58
703072006,I-123 MIBG,V09IX01,INJECTION,1,
703074003,PHARMASCRIPT IMMUNE BOOSTER,A11AB00,TABLET,30,
703077003,PHARMASCRIPT ANTI-OXIDANT,A11JC00,CAPSULE,60,
703080002,PHARMASCRIPT MEMORY BOOSTER,A11AA03,TABLET,60,
703082003,PHARMASCRIPT ENERGY BOOSTER,A11AA03,TABLET,90,
703083001,MIXTURE OF LIFE,Z01AA05,SUSPENSION,200,
703083002,MIXTURE OF LIFE,Z01AA05,SUSPENSION,500,
703084001,NUTRI-CYDIN,A11AA03,CAPSULE,60,
703085001,NUTRI-TAB S,Z01AA05,TABLET,30,
703089001,VARI-ECONAZOLE NITRATE,G01AF05,VAGINAL CREAM,80,237.12
703090003,JULES TOPSPORT ACTIVE LIFESTYL,A11AA03,TABLET,30,
703091001,SINUPHEND,R01AX10,NASAL GEL,1,
703093003,JULES TOPSPORT CHILD MVIT,A11BA01,CHEW TABLET,60,
703095005,PHARMASCRIPT OMEGA,C10AX06,CAPSULE,90,
703096003,DISC  BE ULTRA JUNIO,A11BA01,CHEW TABLET,60,41.46
703098002,BIO-STRATH ELIXIR,V06DX00,SYRUP,100,108
703098003,BIO-STRATH ELIXIR,V06DX00,SYRUP,200,204.6
703098005,BIOSTRATH ELIXIR,V06DX00,SYRUP,500,476.47
703099003,DISC  BE ULTRA FOR A,Z01AA05,KIT,1,44.46
703101001,BIO-STRATH BARE NECESSITIES,V06DX00,SYRUP,100,100.82
703107001,FEMOSTON CONTI,G03FA14,TABLET,28,302.13
703108001,FEMOSTON,G03FA14,TABLET,28,302.13
703110001,HOMEOVOX,Z01AA05,TABLET,60,123.9
703115001,VITAL OMEGA 3,C10AX06,CAPSULE,30,90.71
703116001,DISC VITAL OMEGA 3 & 6,C10AX06,CAPSULE,30,61.18
703118001,PANADO PAED S-BERRY,N02BE01,SYRUP,50,33.67
703118002,PANADO PAED S-BERRY,N02BE01,SYRUP,100,59.51
703119001,CEPACOL MEDSIP HONEY LEM,N02BE51,SACHET,8,56.34
703120001,CEPACOL MEDSIP GINGER,N02BE51,SACHET,8,56.34
703123001,AGIOLAX,A06AC51,SACHET,4,43.31
703124001,LOCERYL NAIL LACQUER,D01AE16,PAINT,1,384.84
703129004,DISC VITAL EYES MUTLTIVIT & MI,A11AA03,CAPSULE,30,135.36
703131001,ILOSUN,D08AX00,OINTMENT,500,287.5
703131003,DISC ILOSUN,D08AX00,OINTMENT,100,59.46
703131004,ILOSUN,D08AX00,OINTMENT,125,132.25
703131005,ILOSUN,D08AX00,OINTMENT,400,697.58
703132001,SERLIFE,N06AB06,TABLET,30,94.83
703133004,BICART BICARBONATE CARTRIDGE B,B05CB04,POWDER EXTERNAL USE,650,
703135001,TRANQUILITY (HERBAFORCE),Z01AA05,CAPSULE,30,98.9
703135003,TRANQUILITY (HERBAFORCE),Z01AA05,CAPSULE,120,173.65
703142001,MAGNESIUM SULPH,A12CC00,POWDER (GALENICAL),100,13.92
703142002,MAGNESIUM SULPH,A12CC00,POWDER (GALENICAL),500,36.26
703143001,VF LADYVITE BPR MATURE,V03AX00,TABLET,60,159.85
703144003,ELUGEL,A01AB03,GELS ORAL TOPICAL,40,79.95
703147003,DISC VITAL MENOPAUSAL WOMEN,V03AX00,CAPSULE,30,93.82
703148001,VF LADYVITE BPR ADULT,A11JC00,TABLET,60,159.85
703149001,VF MENSVITE BPR MATURE,V03AX00,TABLET,60,159.85
703150001,DISC VF LADYVITE BPR TEEN,V03AX00,TABLET,60,94
703151001,VF MENSVITE BPR ADULT,V03AX00,TABLET,60,159.85
703154001,DISC VF MENSVITE BPR TEEN,V03AX00,TABLET,60,94
703155003,HYDROGEN PEROXIDE,D08AX01,LOCAL APPLICATION,500,66.13
703155004,HYDROGEN PEROXIDE,D08AX01,LOCAL APPLICATION,100,20.63
703156002,ZENDEGIS ANTI--AGEING,A11JC00,TABLET,90,
703157001,ZENDEGIS IMMUNE BOOSTER,A11AB00,CAPSULE,60,
703159001,ZENDEGIS KIDS M/VITAMIN AND MU,A11BA01,TABLET,60,
703161001,ZENDEGIS ADULT M/VIT AND M/MIN,A11AA03,TABLET,60,
703162002,RHINETON,R06AB04,TABLET,1000,415.47
703162003,RHINETON,R06AB04,TABLET,30,12.45
703162004,RHINETON,R06AB04,TABLET,100,41.55
703165001,KEPPRA,N03AX14,TABLET,60,1201.6
703167001,DISC AGIOGEL,A06AC01,SACHET,30,76.47
703167002,DISC AGIOGEL,A06AC01,SACHET,10,26.13
703168010,AMPHOJEL,A02AB01,SUSPENSION,500,135.9
703168029,AMPHOJEL,A02AB01,SUSPENSION,200,62.48
703170001,DERMAPHEND RELIEF,D11AX00,CREAM,50,
703172001,DERMAPHEND PROBIOTIC 4B,A07FA51,CAPSULE,60,
703177001,DISC OSTEO-CARE ORAL TAB,M01AX00,TABLET,100,
703200003,OILATUM SCALP TREATMENT,D11AC30,SHAMPOO,100,
703201001,FORCAPIL,A11AA03,CAPSULE,60,
703202001,AVODART,G04CB02,CAPSULE,30,742.58
703203004,RHINOCORT 120 DOSE,R01AD05,AQUA SPRAY,1,312.1
703204001,DISC TRIPPLE IMMUNE COMP,A11AB00,CAPSULE,60,
703205001,AIM BARLEYLIFE,V06DX00,CAPSULE,280,559.99
703207001,AIM COMPOSURE,V06DX00,CAPSULE,60,206
703208001,AIM FLORAFOOD,A07FA51,CAPSULE,60,341
703209003,RHINOCORT 120 DOSE,R01AD05,AQUA SPRAY,1,179.92
703210001,AIM HERBAL FIBREBLEND,A06AB00,CAPSULE,280,481
703212002,AIM HERBAL RELEASE,V06DX00,CAPSULE,60,218.98
703219001,AROPAX,N06AB05,TABLET,30,681.86
703220002,ZECARB,N03AF01,TABLET,56,89.67
703220003,ZECARB,N03AF01,TABLET,84,134.52
703220004,ZECARB,N03AF01,TABLET,90,144.13
703220005,ZECARB,N03AF01,TABLET,28,44.84
703221001,FELODIPINE 5 KIARA,C08CA02,SLOW RELEASE TABLET,30,141.91
703224001,PHARMATET,J01AA06,CAPSULE,1000,262.75
703228003,NEUROPAD (2X PLASTER/PACK),V04CX00,KIT,1,
703232001,CIPRALEX,N06AB10,TABLET,28,370.4
703233003,SKINETICS FORMULA 4,D11AX00,CREAM,100,
703234006,SKINETICS FORMULA 3,D11AX00,CREAM,100,
703236003,SKINETICS FORMULA 1,D11AX00,CREAM,100,
703261001,COMPRAL HEADACHE POWDERS,N02BA51,SACHET,10,25.15
703261003,COMPRAL HEADACHE POWDERS,N02BA51,SACHET,38,69.14
703261004,COMPRAL HEADACHE POWDERS,N02BA51,SACHET,24,48.22
703272001,ADCO-CEFOXITIN,J01DC01,POWDER FOR INJ,1,45.93
703275001,FLIXOTIDE 120 DOSE,R03BA05,INHALER,1,158.22
703279003,MEDAXIME,J01DC02,INJECTION,10,402.32
703280002,MEDAXIME,J01DC02,INJECTION,10,930.37
703283002,MEDAXIME,J01DC02,INJECTION,10,213.1
703303007,AMYLUM,Z01AA10,POWDER (GALENICAL),500,86.25
703305001,ENZA-DOPHILUS,A07FA51,CAPSULE,60,466.1
703309003,ENGYSTOL N,V03AX00,TABLET,50,151.85
703310001,FLUTEX JNR COLD & FLU-ALCOH,R01BA53,SYRUP,100,50.68
703312001,XYLESTESIN A,N01BB52,INJECTION,50,274.32
703313002,ALLECET,R06AE07,SYRUP,50,53.95
703313003,ALLECET,R06AE07,SYRUP,60,64.84
703314003,TEXA ALLERGY,R06AE07,TABLET,30,81.11
703314005,TEXA ALLERGY,R06AE07,TABLET,10,26.99
703315001,ALLECET,R06AE07,TABLET,30,79.25
703315002,ALLECET,R06AE07,TABLET,10,26.42
703317003,SV AMINO 75,A16AA00,CAPSULE,30,116.61
703317006,SV AMINO 75,A16AA00,CAPSULE,90,295.9
703319001,ROCIJECT,J01DD04,POWDER FOR INJ,1,51.81
703320001,ROCIJECT,J01DD04,POWDER FOR INJ,1,17.19
703320002,ROCIJECT,J01DD04,POWDER FOR INJ,10,171.93
703321001,ITN 1002A,B05BA10,PARENTERAL NUTRITION,1,981.35
703323001,ITN 1003A,B05BA10,PARENTERAL NUTRITION,1,724.27
703324001,PROBIFLORA 4 STRAIN,A07FA51,CAPSULE,30,139.66
703324002,PROBIFLORA 4 STRAIN,A07FA51,CAPSULE,60,234.42
703326001,PROBIFLORA JUNIOR,A07FA51,TABLET,30,111.68
703326002,PROBIFLORA JUNIOR,A07FA51,TABLET,10,569.33
703329001,MYLAN INDAPAMIDE,C03BA11,TABLET,30,18.3
703331005,VINCEEL MOUTH / THROAT,R02AA20,SPRAY,1,139.84
703336003,HIBITANE IN WATER,D08AC02,SPRAY,1,21.28
703339003,SODIUM CARBOXYMETHYLCELLULOSE,Z01AA10,POWDER (GALENICAL),500,
703341003,SEROQUEL 4 DAY STARTER PK,N05AH04,KIT,1,
703342002,BLUE CAP,V07AX00,SHAMPOO,150,
703343001,BLUE CAP,D11AX00,CREAM,50,
703344003,SEROQUEL,N05AH04,TABLET,60,2855.74
703345001,BLUE CAP,D11AX00,SPRAY,1,
703348001,VIUSID,V06DX00,SACHET,21,
703348002,VIUSID,V06DX00,SACHET,90,
703349001,PAINBLOK (GLASS),N02BE01,SYRUP,50,108.48
703349002,PAINBLOK (GLASS),N02BE01,SYRUP,100,202.87
703350001,PHENORANT (GLASS),R06AA52,SYRUP,100,
703351001,PHENORANT WITH CODEINE,R05FA01,SYRUP,100,
703356001,SANDOZ CO-AMOXYCLAV,J01CR02,TABLET,10,182.77
703366003,GNC SHARK CARTI COATED NB,V03AX00,TABLET,90,
703368002,SABAX CEFAZOLIN,J01DB04,POWDER FOR INJ,1,22.85
703371003,VENTOLIN CFC FREE 200DOSE,R03AC02,INHALER,1,99.54
703372001,SABAX CEFAZOLIN,J01DB04,POWDER FOR INJ,10,200.41
703372002,SABAX CEFAZOLIN,J01DB04,POWDER FOR INJ,1,20.04
703378001,SONKE LAMIVUDINE,J05AF05,TABLET,60,41.21
703381001,CLOMIDEP,N06AA04,TABLET,50,230.26
703383001,SCOPEX,A03BB01,SYRUP,100,54.57
703384001,IVEDAL,N05CF02,TABLET,30,125.36
703384002,IVEDAL,N05CF02,TABLET,14,58.51
703384003,IVEDAL,N05CF02,TABLET,28,117
703386001,BIOLYSE PACLITAXEL,L01CD01,INJECTION,1,125.01
703387001,CEREZYME,A16AB02,POWDER FOR INJ,1,9871.47
703388001,LINCTAGON,V03AX00,SPRAYS ORAL SYSTEMIC,1,99.62
703389025,ANAEROBYL,P01AB01,TABLET,1000,159.28
703390003,SV L ARGININE,V06DX00,CAPSULE,50,117.42
703393001,DIS-CHEM ANTI-DIARRHOEAL,A07DA03,TABLET,6,29.34
703394001,DIS-CHEM MUCOLYTIC,R05CB03,SYRUP,200,52.58
703396003,SV ARGININE-ORNITHINE,V06DX00,CAPSULE,50,154.91
703398001,WINGS FLU-EX,Z01AA04,CAPSULE,60,267.95
703399003,SV BCAA PLUS,A11JC00,CAPSULE,50,163.88
703400002,ANAFRANIL,N06AA04,INJECTION,10,1000.36
703402001,PS CALM,Z01AA04,CAPSULE,60,569.25
703403003,SV ACETYL L CARNITINE,A16AA01,CAPSULE,30,321.2
703404002,SV L-CYSTEINE,V06DD00,CAPSULE,30,109.83
703405001,PRO CREATION R,Z01AA04,CAPSULE,180,760.15
703406003,SV MAXI L-CARNITINE,A16AA01,TABLET,30,181.7
703407001,CURCUMIN,V03AX00,CAPSULE,60,691.15
703408001,DISC PRO CREATION D,Z01AA04,CAPSULE,180,691.15
703409003,SV DLPA VEGICAPS,V06DX00,CAPSULE,50,154.91
703411003,SV GABA,A11AA03,CAPSULE,50,143.06
703412005,SV L-GLUTAMINE,A16AA03,CAPSULE,50,110.86
703413001,INVANZ,J01DH03,POWDER FOR INJ,1,902.84
703414003,SV L-GLUTATHIONE,A11JC00,CAPSULE,30,93.96
703419006,ANAFRANIL,N06AA04,TABLET,50,299.64
703422003,SV L-LYSINE,V06DD00,TABLET,50,92.81
703424001,CYTOTECH ARTHRITIS AND JOINT R,M01AX00,CAPSULE,120,
703425001,CYTOTECH CALCIUM MAGNESIUM AND,A12AX00,CAPSULE,60,
703426001,CYTOTECH LIVER PROTECTION,Z01AA05,CAPSULE,60,
703427009,ANAFRANIL,N06AA04,TABLET,50,568.36
703428003,SV L-METHIONINE,V03AB26,CAPSULE,30,94.3
703429001,CYTOTECH MULTIVITAMIN AND MINE,A11AA03,CAPSULE,60,
703430003,SV NEURO NUTRIENTS,A11JC00,CAPSULE,30,112.59
703431001,CYTOTECH VITAMIN B COMPLEX MAX,A11EA00,CAPSULE,60,
703432001,CYTOTECH VITAMIN C,A11GA01,CAPSULE,60,
703433003,SV N-ACETYL-L-CYSTEINE(NAC),R05CB01,CAPSULE,60,240.81
703434002,CYTOTECH VITAMIN E,A11HA03,CAPSULE,60,
703437001,RINGER LACTATE,B05BB01,SOLUTION UNBREAKABLE,1,25.04
703438001,ANGELIQ,G03FA17,FILM COATED TABLET,28,382.63
703439003,SV TAURINE,A16AA00,CAPSULE,50,89.13
703441003,SV L-TYROSINE,V06DD00,CAPSULE,50,135.13
703442001,TYPHERIX PRE-FILLED,J07AP03,VACCINE,1,286.26
703444003,SV ADVANCED ANTIOXIDANT FORM,A11JC00,CAPSULE,30,142.26
703444006,SV ADVANCED ANTIOXIDANT FORM,A11JC00,CAPSULE,60,248.63
703445001,GULF CALCIUM GLUCONATE,A12AA03,TABLET,1000,117.92
703447003,SV ALPHA LIPOIC ACID,V03AX00,CAPSULE,30,81.31
703448001,HAVRIX JUNIOR SD,J07BC02,VIAL,1,237.16
703450001,XYZAL,R06AE09,TABLET,30,234.74
703450002,XYZAL,R06AE09,TABLET,7,54.77
703459001,OMEZ,A02BC01,CAPSULE,30,183.77
703459002,OMEZ,A02BC01,CAPSULE,14,85.76
703460003,SABAX CEFTRIAXONE,J01DD04,POWDER FOR INJ,1,
703461001,OMEZ,A02BC01,CAPSULE,30,203.81
703463003,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,1,29.47
703463004,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,10,294.98
703465001,GEODON,N05AE04,CAPSULE,60,1492.39
703466006,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,1,70.86
703466007,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,5,354.42
703467001,GEODON,N05AE04,POWDER FOR INJ,1,213.16
703468001,GEODON,N05AE04,CAPSULE,60,1564.01
703469003,ADCO-NEBRAFEN,R03AL01,UNI DOSE VIAL,60,611.85
703471003,SKINOREN ACNE,D10AX03,JEL TOPICAL EXTERNAL,30,261.82
703474002,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,1,22.25
703474003,ADCO-CEFTRIAXONE,J01DD04,POWDER FOR INJ,10,222.89
703475001,GEODON,N05AE04,CAPSULE,60,2099.99
703476001,GEODON,N05AE04,CAPSULE,60,2568.82
703480002,ITN 2002AD,B05BA10,PARENTERAL NUTRITION,1,2021.22
703481001,IMPOTEX LIBIDO BOOSTER,A11AA03,CAPSULE,5,
703481002,IMPOTEX LIBIDO BOOSTER,A11AA03,CAPSULE,15,
703481003,IMPOTEX LIBIDO BOOSTER,A11AA03,CAPSULE,30,
703482005,SV PYCNOGENOL,Z01AA05,CAPSULE,30,253.81
703482013,SV PYCNOGENOL,Z01AA05,CAPSULE,60,465.75
703483003,PASSION FLOWER,Z01AA05,CAPSULE,30,
703485003,SV GRAPE SEED EXTRACT,V03AX00,CAPSULE,30,248.06
703488003,SV BILBERRY GINKGO EYEBRIGHT,N06DX02,CAPSULE,60,169.74
703492001,VESSEL CARE,V03AX00,TABLET,60,334.48
703493003,CUROSURF,R07AA02,VIAL,1,13275.35
703495001,INSOMNISCRIPT,Z01AA05,CAPSULE,30,
703496003,XIONG-QI HERPEASE,Z01AA04,CAPSULE,180,
703498001,LIPISCRIPT,Z01AA05,CAPSULE,60,309.4
703504001,CLEARSKIN HERBCARE,Z01AA04,CAPSULE,90,348.45
703505002,EQUAZEN LIQUID,C10AX06,LIQUID,200,193.14
703510002,DISC SKIN RH2,Z01AA04,CREAM,30,
703512001,VUKA IMMUNAT HERBAL TINCTURE,Z01AA05,SYRUP,50,
703513001,ARYCOR,C01BD01,TABLET,30,554.35
703515001,ARYCOR,C01BD01,TABLET,30,317.38
703518001,IMODIUM MELT,A07DA03,MELT TABS,6,48.78
703519002,CAVILON DURABLE BARRIER CREAM,D02AX00,CREAM,92,259.77
703520004,SALICYLIC ACID B.P - ALLIED,D01AE12,POWDER,100,55.2
703520005,SALICYLIC ACID B.P - ALLIED,D01AE12,POWDER,500,193.06
703521001,BIOPLUS ENERGY CHEW B/BERRY,A13A000,CHEW TABLET,12,12.43
703523001,BIOPLUS ENERGY CHEW LEMON/LIME,A13A000,CHEW TABLET,12,12.43
703525001,SIMVOTIN,C10AA01,TABLET,28,32.43
703525002,SIMVOTIN,C10AA01,TABLET,30,34.72
703526001,SIMVOTIN,C10AA01,TABLET,28,34.88
703526002,SIMVOTIN,C10AA01,TABLET,30,37.36
703527001,SIMVOTIN,C10AA01,TABLET,28,
703527002,SIMVOTIN,C10AA01,TABLET,30,41.15
703529001,BIOPLUS ENERGY CHEW O/ORANGE,A13A000,CHEW TABLET,12,12.43
703531001,ZINC OINTMENT BP,D02AB00,OINTMENT,500,139.15
703534001,SANDOZ OMEPRAZOLE,A02BC01,CAPSULE,30,202.77
703536003,CLINICA TISSUE OIL,D02AX00,LOTION,60,39.66
703536006,CLINICA TISSUE OIL,D02AX00,LOTION,100,43.93
703536009,CLINICA TISSUE OIL,D02AX00,LOTION,200,74.12
703537001,TRIZIVAR,J05AR04,TABLET,60,3099.22
703540001,IODINE DECOLOURISED,D08AG03,SOLUTION BREAKABLE,20,20.37
703541003,PREXUM,C09AA04,TABLET,30,165.5
703543001,RAPACID,A02BC01,CAPSULE,28,111.53
703543003,RAPACID,A02BC01,CAPSULE,14,55.76
703546001,DETRUNORM,G04BD06,TABLET,30,235.04
703549001,CO-Q10 PLUS,C10AX00,CAPSULE,60,
703550001,DISC CALNECENE PH 800 PL,Z01AA05,TABLET,60,51.15
703551001,DISC ASCORBIX VITAMIN C,A11GA01,TABLET,60,43.45
703552003,MCNABS ENERGY,A11AA03,KIT,1,11.58
703552004,DISC NCNABS ENERGY,A11AA03,KIT,5,28.51
703552005,DISC MCNABS ENERGY,A11AA03,KIT,10,71.5
703552006,DISC MCNABS ENERGY,A11AA03,KIT,30,143.41
703553001,DISC PLEXITON TONIC,A11AA03,TABLET,30,63.81
703554001,DISC  DETOX ORAL DRO,A06AB00,KIT,1,370.92
703556001,CELLCEPT,L04AA06,INJECTION,4,1388.48
703557001,OTRIVIN MENTHOL,R01AA07,NASAL SPRAY,1,94.5
703568001,BRAIN TONIC STRESS LESS,A11AA03,CAPSULE,56,
703570001,BRAIN TONIC SUPER SENIOR,A11AA03,CAPSULE,56,
703572001,BRAIN TONIC MEMORY & FOCUS,A11AA03,CAPSULE,56,
703573001,BRAIN TONIC SPORT,A11AA03,CAPSULE,56,
703575007,ANDROXON,G03BA03,CAPSULE,60,687.75
703576001,DISC PEDIASURE,V06DB00,SOLUTION UNBREAKABLE,1,22.25
703578001,SV CALCIUM MAGNESIUM CITRATE,A12AX00,TABLET,50,80.62
703581001,DIS-CHEM ISPAGHULA HUSK,A06AC01,SACHET,10,109.95
703581002,DIS-CHEM ISPAGHULA HUSK,A06AC01,SACHET,30,269.95
703582006,SV ADVANCED CAROTENOID COMPLEX,A11AA03,CAPSULE,60,270.83
703583018,ANDROCUR,G03HA01,TABLET,20,891.6
703584001,P-Q HYDROXYZINE,N05BB01,INJECTION,10,70.56
703585003,SV OCEANIC BETA-CAROTENE,A11CA02,CAPSULE,60,158.36
703586004,SV BIOTIN,A11HA05,CAPSULE,50,81.19
703587001,P-Q FENTANYL,N01AH01,INJECTION,10,107.99
703588003,SV BIOTIN,A11HA05,TABLET,100,97.18
703589001,P-Q FUROSEMIDE,C03CA01,INJECTION,10,132.84
703590003,SV CHOLINE/INOSITOL,A11JA00,CAPSULE,50,124.43
703591002,ANETHAINE,D04AB06,CREAM,25,47.85
703591010,ANETHAINE,D04AB06,CREAM,40,76.62
703592001,DISC ORANGO,A11EX00,EFFERVESCENT TABLET,10,55.73
703592002,DISC ORANGO,A11EX00,EFFERVESCENT TABLET,30,83.41
703593003,SV FOLACIN (FOLIC ACID),B03BB01,TABLET,100,98.79
703593006,SV FOLACIN(FOLIC ACID),B03BB01,TABLET,250,195.85
